card_id,account_id,customer_id,card_type,card_number,card_limit,issued_date,valid_date,card_sub_type
32423,18751,,DEBIT,9.96291E+15,,2023-06-14,2027-06-14,Discover
32424,4270,,DEBIT,1.17819E+15,,2022-09-27,2026-09-27,American Express
32425,7221,,DEBIT,9.53301E+14,,2021-01-14,2025-01-14,Discover
32426,8649,,DEBIT,8.60051E+15,,2020-12-24,2024-12-24,Discover
32427,6108,,DEBIT,2.73955E+15,,2023-05-15,2027-05-15,American Express
32428,31198,,DEBIT,7.15569E+15,,2021-03-11,2025-03-11,Visa
32429,,94543,CREDIT,5.61382E+15,3102,2020-10-01,2023-10-01,Business
32430,15926,,DEBIT,7.47425E+15,,2022-05-03,2026-05-03,MasterCard
32431,,29906,CREDIT,7.56537E+15,7954,2021-10-10,2024-10-10,Reward
32432,4979,,DEBIT,7.22194E+15,,2020-10-14,2024-10-14,American Express
32433,,35942,CREDIT,3.80259E+15,5079,2021-05-19,2024-05-19,Business
32434,3625,,DEBIT,8.20309E+15,,2022-09-08,2026-09-08,UnionPay
32435,536,,DEBIT,3.70848E+15,,2021-03-16,2025-03-16,MasterCard
32436,785,,DEBIT,2.35621E+15,,2021-09-30,2025-09-30,Discover
32437,,9409,CREDIT,2.15542E+15,6402,2020-09-03,2023-09-03,Travel
32438,19229,,DEBIT,6.02169E+15,,2022-12-26,2026-12-26,Discover
32439,17973,,DEBIT,6.80513E+15,,2023-06-06,2027-06-06,Discover
32440,1988,,DEBIT,6.62499E+15,,2020-11-02,2024-11-02,MasterCard
32441,14000,,DEBIT,6.78243E+15,,2022-03-07,2026-03-07,Visa
32442,,52467,CREDIT,2.99745E+14,9029,2022-04-16,2025-04-16,Reward
32443,18420,,DEBIT,5.29138E+15,,2021-12-31,2025-12-31,American Express
32444,,49,CREDIT,8.7656E+15,6965,2022-04-22,2025-04-22,Shopping
32445,,87765,CREDIT,9.74617E+15,8094,2022-07-26,2025-07-26,Business
32446,21937,,DEBIT,5.2246E+14,,2023-04-12,2027-04-12,UnionPay
32447,20218,,DEBIT,6.55851E+15,,2021-02-10,2025-02-10,MasterCard
32448,,86325,CREDIT,4.80828E+15,7969,2023-05-30,2026-05-30,Travel
32449,,57142,CREDIT,6.03813E+15,8248,2023-06-12,2026-06-12,Business
32450,21396,,DEBIT,6.52905E+15,,2022-11-22,2026-11-22,UnionPay
32451,,72517,CREDIT,6.11392E+15,4236,2022-10-01,2025-10-01,Reward
32452,2062,,DEBIT,5.49188E+14,,2022-03-03,2026-03-03,Visa
32453,,34359,CREDIT,8.07647E+15,5534,2020-09-03,2023-09-03,Reward
32454,,65142,CREDIT,3.3525E+15,6326,2023-05-06,2026-05-06,Business
32455,,35541,CREDIT,8.55982E+13,2182,2021-07-31,2024-07-31,Travel
32456,,13058,CREDIT,4.70495E+15,8731,2023-02-02,2026-02-02,Travel
32457,26937,,DEBIT,3.85391E+15,,2020-07-23,2024-07-23,MasterCard
32458,19180,,DEBIT,2.19886E+14,,2023-01-20,2027-01-20,Discover
32459,5294,,DEBIT,9.5044E+15,,2023-04-26,2027-04-26,American Express
32460,14944,,DEBIT,4.96412E+15,,2021-12-01,2025-12-01,Discover
32461,8030,,DEBIT,8.7523E+15,,2021-01-19,2025-01-19,American Express
32462,8975,,DEBIT,8.45771E+15,,2022-12-07,2026-12-07,UnionPay
32463,28459,,DEBIT,3.65114E+15,,2020-09-05,2024-09-05,American Express
32464,3831,,DEBIT,2.84358E+15,,2023-03-19,2027-03-19,Discover
32465,30595,,DEBIT,1.82795E+15,,2020-09-20,2024-09-20,Discover
32466,,20277,CREDIT,7.49069E+15,7286,2021-11-11,2024-11-11,Business
32467,8127,,DEBIT,2.20868E+15,,2021-03-21,2025-03-21,Discover
32468,15054,,DEBIT,4.7451E+15,,2022-10-30,2026-10-30,Visa
32469,9606,,DEBIT,7.52284E+15,,2023-04-09,2027-04-09,UnionPay
32470,27090,,DEBIT,6.09746E+15,,2021-12-13,2025-12-13,Discover
32471,,7738,CREDIT,1.04255E+15,9779,2023-01-23,2026-01-23,Business
32472,25248,,DEBIT,9.76066E+15,,2022-02-05,2026-02-05,MasterCard
32473,8574,,DEBIT,9.45884E+15,,2021-06-25,2025-06-25,Visa
32474,4012,,DEBIT,5.29086E+15,,2020-07-23,2024-07-23,American Express
32475,,85748,CREDIT,1.35146E+15,9766,2022-03-06,2025-03-06,Travel
32476,6035,,DEBIT,9.72741E+15,,2022-04-28,2026-04-28,American Express
32477,8693,,DEBIT,1.09738E+15,,2022-05-07,2026-05-07,American Express
32478,23640,,DEBIT,4.625E+15,,2020-08-02,2024-08-02,American Express
32479,24903,,DEBIT,1.50742E+15,,2021-08-10,2025-08-10,Discover
32480,,9891,CREDIT,8.5385E+15,6253,2022-09-17,2025-09-17,Travel
32481,20399,,DEBIT,4.87096E+15,,2022-07-11,2026-07-11,MasterCard
32482,19076,,DEBIT,7.9552E+15,,2021-03-18,2025-03-18,MasterCard
32483,12452,,DEBIT,4.67322E+15,,2021-07-28,2025-07-28,Discover
32484,22792,,DEBIT,5.39697E+15,,2020-08-20,2024-08-20,Discover
32485,30839,,DEBIT,5.62353E+15,,2022-04-27,2026-04-27,Discover
32486,14141,,DEBIT,8.50819E+15,,2022-09-24,2026-09-24,UnionPay
32487,8858,,DEBIT,2.40522E+15,,2020-10-06,2024-10-06,Discover
32488,2810,,DEBIT,3.44962E+15,,2021-08-08,2025-08-08,UnionPay
32489,,23563,CREDIT,7.3621E+14,2438,2022-11-26,2025-11-26,Shopping
32490,,46838,CREDIT,6.70995E+15,7040,2021-09-01,2024-09-01,Travel
32491,22558,,DEBIT,1.01081E+15,,2023-05-16,2027-05-16,Visa
32492,29288,,DEBIT,7.83985E+15,,2020-12-23,2024-12-23,UnionPay
32493,,37401,CREDIT,6.77071E+15,3264,2022-04-10,2025-04-10,Travel
32494,9253,,DEBIT,3.04393E+15,,2021-04-03,2025-04-03,American Express
32495,9631,,DEBIT,8.82941E+15,,2023-06-21,2027-06-21,Discover
32496,,15472,CREDIT,3.15446E+15,5289,2020-07-28,2023-07-28,Business
32497,,4743,CREDIT,8.56219E+15,9397,2023-02-20,2026-02-20,Travel
32498,11207,,DEBIT,4.64306E+15,,2020-10-23,2024-10-23,Visa
32499,,91211,CREDIT,4.01132E+15,3011,2021-01-31,2024-01-31,Shopping
32500,,1629,CREDIT,2.65003E+15,7367,2022-09-14,2025-09-14,Reward
32501,,41723,CREDIT,1.43442E+15,4878,2022-11-09,2025-11-09,Travel
32502,13295,,DEBIT,2.80215E+15,,2021-08-08,2025-08-08,Visa
32503,7926,,DEBIT,1.34948E+15,,2023-01-17,2027-01-17,MasterCard
32504,22315,,DEBIT,1.68379E+15,,2021-10-12,2025-10-12,MasterCard
32505,,14940,CREDIT,7.36116E+14,6322,2022-01-09,2025-01-09,Shopping
32506,23639,,DEBIT,6.19096E+15,,2020-07-24,2024-07-24,American Express
32507,,97696,CREDIT,7.98092E+15,8795,2022-06-26,2025-06-26,Shopping
32508,26165,,DEBIT,6.57644E+15,,2020-10-28,2024-10-28,MasterCard
32509,22551,,DEBIT,2.64661E+15,,2023-06-21,2027-06-21,Visa
32510,,5845,CREDIT,1.95081E+15,9187,2020-12-31,2023-12-31,Reward
32511,24056,,DEBIT,1.93887E+15,,2022-12-25,2026-12-25,Visa
32512,1907,,DEBIT,7.21308E+15,,2022-11-28,2026-11-28,Discover
32513,21580,,DEBIT,8.06254E+15,,2021-02-28,2025-02-28,Visa
32514,,18529,CREDIT,8.63607E+15,2054,2023-01-16,2026-01-16,Shopping
32515,24763,,DEBIT,2.38529E+15,,2022-01-24,2026-01-24,Visa
32516,,82298,CREDIT,3.03142E+15,6010,2020-11-17,2023-11-17,Business
32517,30046,,DEBIT,8.91404E+15,,2023-04-12,2027-04-12,MasterCard
32518,,72379,CREDIT,5.09404E+12,9981,2022-11-13,2025-11-13,Shopping
32519,,97951,CREDIT,9.9309E+15,7620,2021-10-09,2024-10-09,Business
32520,29191,,DEBIT,9.57251E+15,,2023-01-23,2027-01-23,UnionPay
32521,,81901,CREDIT,3.23815E+15,9002,2021-01-06,2024-01-06,Travel
32522,,77312,CREDIT,2.87179E+15,9405,2021-03-10,2024-03-10,Reward
32523,,70946,CREDIT,3.09658E+15,2679,2023-02-11,2026-02-11,Travel
32524,26826,,DEBIT,2.26118E+15,,2021-05-05,2025-05-05,MasterCard
32525,,19685,CREDIT,5.63897E+15,3745,2020-11-08,2023-11-08,Reward
32526,,52260,CREDIT,1.8429E+14,7566,2020-09-18,2023-09-18,Business
32527,27508,,DEBIT,9.18476E+15,,2022-07-07,2026-07-07,Visa
32528,7135,,DEBIT,9.22168E+15,,2021-11-11,2025-11-11,Visa
32529,21127,,DEBIT,4.85698E+15,,2023-04-16,2027-04-16,MasterCard
32530,19064,,DEBIT,9.65627E+14,,2021-12-20,2025-12-20,Visa
32531,4220,,DEBIT,6.46728E+15,,2023-06-15,2027-06-15,Discover
32532,,97708,CREDIT,3.23883E+14,9508,2022-11-04,2025-11-04,Travel
32533,,36342,CREDIT,9.62136E+15,2126,2021-12-23,2024-12-23,Business
32534,,20037,CREDIT,5.74865E+15,6542,2023-02-25,2026-02-25,Shopping
32535,,27422,CREDIT,5.61738E+15,7153,2020-12-13,2023-12-13,Shopping
32536,,81702,CREDIT,2.94158E+15,4288,2022-04-25,2025-04-25,Business
32537,16291,,DEBIT,1.80915E+15,,2023-03-04,2027-03-04,Visa
32538,31637,,DEBIT,1.82026E+15,,2020-11-14,2024-11-14,UnionPay
32539,765,,DEBIT,2.41874E+15,,2021-02-05,2025-02-05,MasterCard
32540,,90144,CREDIT,9.18988E+15,7815,2021-04-28,2024-04-28,Travel
32541,1672,,DEBIT,4.83654E+15,,2022-09-25,2026-09-25,American Express
32542,,50976,CREDIT,4.09143E+15,3071,2022-07-08,2025-07-08,Shopping
32543,33270,,DEBIT,1.72877E+15,,2021-07-20,2025-07-20,UnionPay
32544,,48759,CREDIT,6.16447E+15,3896,2020-10-02,2023-10-02,Shopping
32545,,83750,CREDIT,6.45191E+15,9119,2021-01-28,2024-01-28,Shopping
32546,,4334,CREDIT,5.66476E+15,6171,2022-06-19,2025-06-19,Reward
32547,2389,,DEBIT,3.02776E+15,,2022-10-13,2026-10-13,Discover
32548,18520,,DEBIT,4.20502E+15,,2021-06-15,2025-06-15,Visa
32549,,3323,CREDIT,4.50235E+15,6286,2022-01-30,2025-01-30,Travel
32550,,72674,CREDIT,7.35738E+14,2056,2021-08-17,2024-08-17,Reward
32551,,2697,CREDIT,4.32738E+15,2260,2022-02-27,2025-02-27,Shopping
32552,11800,,DEBIT,6.21514E+15,,2020-07-14,2024-07-14,Visa
32553,,92873,CREDIT,1.10687E+15,6258,2020-10-09,2023-10-09,Business
32554,,70354,CREDIT,9.26998E+15,5936,2020-10-02,2023-10-02,Shopping
32555,,53116,CREDIT,6.50297E+15,7480,2021-07-07,2024-07-07,Shopping
32556,444,,DEBIT,3.26147E+15,,2020-11-27,2024-11-27,American Express
32557,,17029,CREDIT,9.66774E+14,2903,2022-06-11,2025-06-11,Travel
32558,11939,,DEBIT,2.89136E+15,,2022-12-02,2026-12-02,Discover
32559,27957,,DEBIT,9.68281E+15,,2022-05-20,2026-05-20,American Express
32560,25619,,DEBIT,2.41598E+15,,2021-09-11,2025-09-11,Discover
32561,30501,,DEBIT,7.49874E+15,,2020-10-31,2024-10-31,MasterCard
32562,18116,,DEBIT,1.27957E+15,,2023-04-12,2027-04-12,Visa
32563,,56212,CREDIT,7.89051E+15,8732,2022-12-01,2025-12-01,Shopping
32564,32483,,DEBIT,2.24014E+15,,2021-05-13,2025-05-13,UnionPay
32565,,39537,CREDIT,7.92652E+15,6254,2020-07-25,2023-07-25,Reward
32566,,24882,CREDIT,4.39564E+15,8661,2021-02-23,2024-02-23,Shopping
32567,33127,,DEBIT,2.49613E+15,,2022-05-31,2026-05-31,MasterCard
32568,5022,,DEBIT,5.90743E+15,,2022-02-03,2026-02-03,Visa
32569,18148,,DEBIT,7.64436E+15,,2022-09-22,2026-09-22,Visa
32570,,5320,CREDIT,2.99909E+15,9922,2021-05-12,2024-05-12,Reward
32571,,3357,CREDIT,6.63594E+15,4478,2022-12-11,2025-12-11,Business
32572,5221,,DEBIT,3.82198E+15,,2023-02-05,2027-02-05,MasterCard
32573,25777,,DEBIT,3.09826E+15,,2020-12-23,2024-12-23,American Express
32574,23703,,DEBIT,3.47687E+15,,2020-07-24,2024-07-24,Visa
32575,,82357,CREDIT,6.8044E+15,5558,2023-06-09,2026-06-09,Shopping
32576,,19507,CREDIT,3.83889E+15,5734,2023-04-27,2026-04-27,Reward
32577,9498,,DEBIT,7.31508E+15,,2020-10-04,2024-10-04,Discover
32578,14584,,DEBIT,2.92868E+15,,2023-03-20,2027-03-20,Visa
32579,,14751,CREDIT,8.31637E+15,2559,2021-03-19,2024-03-19,Shopping
32580,13509,,DEBIT,2.01391E+15,,2020-09-08,2024-09-08,Discover
32581,28122,,DEBIT,2.97506E+15,,2022-07-26,2026-07-26,Visa
32582,,88235,CREDIT,9.44608E+15,5622,2020-12-23,2023-12-23,Shopping
32583,,43669,CREDIT,4.15219E+15,3120,2023-06-18,2026-06-18,Travel
32584,,53002,CREDIT,2.63643E+15,4320,2023-03-29,2026-03-29,Business
32585,,55977,CREDIT,9.28019E+15,5001,2020-10-24,2023-10-24,Shopping
32586,,49850,CREDIT,1.41617E+15,9673,2021-04-08,2024-04-08,Shopping
32587,2927,,DEBIT,2.17503E+15,,2023-04-04,2027-04-04,UnionPay
32588,29783,,DEBIT,7.14592E+15,,2020-08-23,2024-08-23,Visa
32589,,88057,CREDIT,6.10408E+14,5931,2022-12-21,2025-12-21,Shopping
32590,17299,,DEBIT,5.24443E+15,,2022-03-24,2026-03-24,Visa
32591,,93014,CREDIT,3.41994E+15,7394,2020-11-06,2023-11-06,Reward
32592,10183,,DEBIT,9.65121E+15,,2023-02-16,2027-02-16,Discover
32593,,27416,CREDIT,6.4761E+15,6990,2022-12-11,2025-12-11,Reward
32594,9433,,DEBIT,8.28271E+15,,2020-09-04,2024-09-04,Discover
32595,,15145,CREDIT,2.71882E+15,3251,2021-11-24,2024-11-24,Business
32596,27139,,DEBIT,3.40242E+15,,2021-04-07,2025-04-07,UnionPay
32597,2419,,DEBIT,1.18842E+14,,2021-11-30,2025-11-30,American Express
32598,10856,,DEBIT,3.2851E+15,,2021-05-16,2025-05-16,UnionPay
32599,,74771,CREDIT,1.08694E+15,4748,2022-12-13,2025-12-13,Shopping
32600,,78612,CREDIT,4.6976E+15,4436,2022-12-14,2025-12-14,Reward
32601,,5879,CREDIT,6.92696E+15,9002,2020-11-30,2023-11-30,Shopping
32602,,62967,CREDIT,1.18159E+15,2990,2022-01-24,2025-01-24,Reward
32603,20385,,DEBIT,6.65175E+15,,2022-07-16,2026-07-16,Discover
32604,7626,,DEBIT,6.39245E+14,,2021-12-03,2025-12-03,Discover
32605,21171,,DEBIT,2.5397E+15,,2021-07-20,2025-07-20,MasterCard
32606,,14115,CREDIT,6.44429E+15,4572,2022-07-27,2025-07-27,Shopping
32607,,22969,CREDIT,5.30244E+15,2488,2023-01-05,2026-01-05,Travel
32608,,41490,CREDIT,3.7904E+15,7369,2023-03-31,2026-03-31,Shopping
32609,27883,,DEBIT,5.76149E+15,,2020-06-22,2024-06-22,American Express
32610,4404,,DEBIT,7.41298E+14,,2021-11-22,2025-11-22,Visa
32611,,47919,CREDIT,8.73102E+15,3735,2022-08-19,2025-08-19,Travel
32612,,26669,CREDIT,4.24047E+15,9275,2022-10-28,2025-10-28,Travel
32613,,74197,CREDIT,9.69624E+15,8527,2021-02-12,2024-02-12,Business
32614,8013,,DEBIT,4.45931E+15,,2021-09-18,2025-09-18,MasterCard
32615,,38482,CREDIT,5.2178E+15,9453,2020-11-10,2023-11-10,Travel
32616,11045,,DEBIT,7.33359E+15,,2021-07-20,2025-07-20,MasterCard
32617,,84942,CREDIT,1.99805E+15,9851,2020-08-22,2023-08-22,Reward
32618,,64481,CREDIT,6.13994E+15,6448,2021-04-17,2024-04-17,Business
32619,,44374,CREDIT,3.50728E+15,4640,2021-10-13,2024-10-13,Reward
32620,,35072,CREDIT,6.3754E+15,6042,2021-06-25,2024-06-25,Shopping
32621,27501,,DEBIT,9.43155E+15,,2022-11-17,2026-11-17,MasterCard
32622,,25068,CREDIT,7.25006E+15,9351,2020-11-10,2023-11-10,Travel
32623,,17448,CREDIT,4.63681E+15,8740,2020-08-31,2023-08-31,Travel
32624,21597,,DEBIT,4.4599E+15,,2020-10-02,2024-10-02,American Express
32625,,45143,CREDIT,1.85054E+15,9843,2020-12-06,2023-12-06,Business
32626,4845,,DEBIT,4.61435E+15,,2022-10-24,2026-10-24,American Express
32627,26898,,DEBIT,7.9148E+15,,2020-11-05,2024-11-05,Discover
32628,,74586,CREDIT,7.15066E+15,9101,2020-06-23,2023-06-23,Business
32629,,37155,CREDIT,5.93336E+15,8858,2021-08-13,2024-08-13,Shopping
32630,,79076,CREDIT,4.36973E+15,4833,2023-06-04,2026-06-04,Travel
32631,,9392,CREDIT,1.62806E+14,3610,2020-07-07,2023-07-07,Business
32632,,49884,CREDIT,2.67898E+15,3335,2021-11-24,2024-11-24,Business
32633,4577,,DEBIT,4.46429E+15,,2022-07-24,2026-07-24,American Express
32634,1530,,DEBIT,5.90245E+15,,2022-03-13,2026-03-13,Discover
32635,10430,,DEBIT,2.12412E+15,,2022-09-04,2026-09-04,American Express
32636,30808,,DEBIT,3.94362E+15,,2023-06-21,2027-06-21,Discover
32637,,54153,CREDIT,8.6252E+15,8014,2021-08-01,2024-08-01,Business
32638,,76825,CREDIT,6.32971E+13,7868,2023-04-14,2026-04-14,Business
32639,23991,,DEBIT,3.10239E+15,,2022-05-16,2026-05-16,American Express
32640,14259,,DEBIT,8.63784E+15,,2023-03-20,2027-03-20,MasterCard
32641,,66486,CREDIT,6.45568E+15,4596,2021-02-01,2024-02-01,Travel
32642,,5165,CREDIT,6.44296E+15,7570,2022-12-25,2025-12-25,Shopping
32643,,65924,CREDIT,6.27052E+15,4032,2020-08-17,2023-08-17,Reward
32644,31131,,DEBIT,4.3662E+15,,2020-09-21,2024-09-21,MasterCard
32645,,31073,CREDIT,1.67481E+15,2352,2021-11-01,2024-11-01,Travel
32646,,94512,CREDIT,6.56891E+15,7556,2022-05-12,2025-05-12,Reward
32647,,48640,CREDIT,8.33695E+15,6899,2021-12-23,2024-12-23,Shopping
32648,23413,,DEBIT,2.97931E+15,,2020-08-26,2024-08-26,UnionPay
32649,14423,,DEBIT,2.37181E+15,,2023-06-06,2027-06-06,Discover
32650,12764,,DEBIT,2.85846E+15,,2021-04-12,2025-04-12,UnionPay
32651,,52817,CREDIT,6.71762E+14,7721,2022-03-03,2025-03-03,Business
32652,,13945,CREDIT,5.75611E+15,8035,2021-04-17,2024-04-17,Shopping
32653,,40925,CREDIT,7.22152E+15,6731,2022-12-09,2025-12-09,Business
32654,,98310,CREDIT,9.97265E+14,7324,2021-04-01,2024-04-01,Reward
32655,8172,,DEBIT,2.85773E+15,,2021-12-18,2025-12-18,Visa
32656,22166,,DEBIT,4.59655E+15,,2020-12-18,2024-12-18,UnionPay
32657,20767,,DEBIT,3.39785E+15,,2022-09-16,2026-09-16,American Express
32658,,29871,CREDIT,2.86878E+15,5732,2021-12-30,2024-12-30,Shopping
32659,29000,,DEBIT,8.3878E+15,,2022-02-18,2026-02-18,Visa
32660,30535,,DEBIT,1.02532E+15,,2020-12-19,2024-12-19,MasterCard
32661,,72190,CREDIT,9.26926E+15,5376,2020-07-10,2023-07-10,Shopping
32662,21601,,DEBIT,2.16678E+15,,2020-06-26,2024-06-26,MasterCard
32663,28712,,DEBIT,9.55541E+13,,2020-12-26,2024-12-26,MasterCard
32664,21635,,DEBIT,8.00808E+15,,2020-10-17,2024-10-17,MasterCard
32665,17454,,DEBIT,9.96114E+14,,2023-05-13,2027-05-13,UnionPay
32666,20467,,DEBIT,7.1135E+15,,2022-11-12,2026-11-12,Discover
32667,31120,,DEBIT,6.49941E+15,,2020-12-02,2024-12-02,UnionPay
32668,13156,,DEBIT,9.62176E+15,,2022-10-12,2026-10-12,UnionPay
32669,25720,,DEBIT,3.10492E+15,,2022-08-16,2026-08-16,UnionPay
32670,29312,,DEBIT,5.79339E+15,,2021-10-25,2025-10-25,Visa
32671,,20635,CREDIT,7.92676E+15,2237,2022-05-10,2025-05-10,Travel
32672,7541,,DEBIT,9.25458E+15,,2022-10-02,2026-10-02,Discover
32673,,70662,CREDIT,5.19108E+15,2454,2022-06-20,2025-06-20,Business
32674,1809,,DEBIT,6.28924E+15,,2023-03-09,2027-03-09,American Express
32675,1363,,DEBIT,1.47425E+15,,2021-05-16,2025-05-16,MasterCard
32676,,37740,CREDIT,4.96581E+15,8735,2023-06-21,2026-06-21,Reward
32677,,45157,CREDIT,4.18469E+15,2247,2020-11-15,2023-11-15,Business
32678,,96783,CREDIT,5.81593E+14,8673,2021-06-17,2024-06-17,Travel
32679,1691,,DEBIT,3.02457E+15,,2021-05-05,2025-05-05,UnionPay
32680,,32953,CREDIT,1.07408E+15,3237,2022-11-18,2025-11-18,Shopping
32681,,90137,CREDIT,7.16027E+15,9297,2020-10-30,2023-10-30,Business
32682,,11983,CREDIT,8.2182E+15,8771,2022-04-11,2025-04-11,Business
32683,,25982,CREDIT,4.66177E+15,3045,2023-02-03,2026-02-03,Business
32684,3660,,DEBIT,8.74821E+14,,2020-12-01,2024-12-01,Discover
32685,4154,,DEBIT,5.13335E+15,,2023-05-03,2027-05-03,UnionPay
32686,24177,,DEBIT,3.45811E+15,,2021-09-14,2025-09-14,MasterCard
32687,,81876,CREDIT,8.93157E+15,5086,2022-08-26,2025-08-26,Travel
32688,,59860,CREDIT,8.81184E+15,6015,2023-03-20,2026-03-20,Travel
32689,12807,,DEBIT,6.98242E+14,,2021-10-17,2025-10-17,Visa
32690,8595,,DEBIT,9.60052E+15,,2022-11-30,2026-11-30,MasterCard
32691,21736,,DEBIT,7.40676E+15,,2021-08-12,2025-08-12,UnionPay
32692,25616,,DEBIT,2.36854E+15,,2023-04-26,2027-04-26,Discover
32693,13461,,DEBIT,9.3103E+15,,2023-06-21,2027-06-21,American Express
32694,5746,,DEBIT,2.87907E+12,,2022-02-23,2026-02-23,MasterCard
32695,29411,,DEBIT,2.44686E+15,,2022-04-02,2026-04-02,Visa
32696,30894,,DEBIT,9.75188E+15,,2021-10-04,2025-10-04,MasterCard
32697,14902,,DEBIT,6.59652E+15,,2023-06-20,2027-06-20,American Express
32698,,15632,CREDIT,6.17522E+15,8130,2023-04-07,2026-04-07,Reward
32699,,99876,CREDIT,9.6769E+15,9771,2022-07-09,2025-07-09,Shopping
32700,27665,,DEBIT,3.86326E+15,,2023-02-26,2027-02-26,UnionPay
32701,2334,,DEBIT,8.98641E+15,,2023-02-21,2027-02-21,Discover
32702,,28876,CREDIT,7.4689E+14,5316,2020-09-24,2023-09-24,Travel
32703,26751,,DEBIT,3.37328E+15,,2023-05-22,2027-05-22,Visa
32704,,39727,CREDIT,4.78815E+15,2860,2021-07-23,2024-07-23,Shopping
32705,24157,,DEBIT,2.81257E+15,,2022-01-01,2026-01-01,MasterCard
32706,8053,,DEBIT,4.0573E+15,,2023-04-09,2027-04-09,UnionPay
32707,,39463,CREDIT,5.96591E+15,2451,2021-07-08,2024-07-08,Shopping
32708,,86011,CREDIT,4.40201E+15,8791,2021-05-08,2024-05-08,Shopping
32709,8944,,DEBIT,7.35533E+15,,2020-10-19,2024-10-19,Discover
32710,9914,,DEBIT,5.81357E+15,,2020-08-26,2024-08-26,MasterCard
32711,29480,,DEBIT,5.20395E+15,,2021-11-09,2025-11-09,American Express
32712,30123,,DEBIT,5.8402E+15,,2022-11-18,2026-11-18,Discover
32713,8348,,DEBIT,2.24006E+15,,2021-05-03,2025-05-03,UnionPay
32714,,4105,CREDIT,4.74522E+15,5123,2021-09-22,2024-09-22,Reward
32715,,83447,CREDIT,6.32387E+15,3319,2023-04-30,2026-04-30,Travel
32716,,51615,CREDIT,7.48534E+15,7920,2020-09-28,2023-09-28,Reward
32717,,54606,CREDIT,4.58961E+15,8846,2022-11-06,2025-11-06,Reward
32718,,51176,CREDIT,8.26796E+15,8023,2020-07-07,2023-07-07,Shopping
32719,24510,,DEBIT,8.95463E+15,,2023-03-20,2027-03-20,American Express
32720,25211,,DEBIT,1.68247E+15,,2020-11-20,2024-11-20,Visa
32721,27721,,DEBIT,4.17362E+15,,2021-09-06,2025-09-06,Visa
32722,31565,,DEBIT,8.98818E+15,,2021-07-29,2025-07-29,Discover
32723,,78970,CREDIT,5.85616E+15,7222,2023-02-12,2026-02-12,Business
32724,33329,,DEBIT,7.35674E+15,,2021-03-31,2025-03-31,American Express
32725,5521,,DEBIT,2.82886E+15,,2020-09-11,2024-09-11,UnionPay
32726,,904,CREDIT,4.66456E+15,2564,2021-05-10,2024-05-10,Travel
32727,6900,,DEBIT,1.13562E+15,,2023-03-16,2027-03-16,UnionPay
32728,,76499,CREDIT,5.11293E+15,6069,2022-10-20,2025-10-20,Travel
32729,12277,,DEBIT,5.0038E+15,,2021-09-02,2025-09-02,Discover
32730,,35153,CREDIT,6.62723E+15,7412,2020-07-27,2023-07-27,Reward
32731,9868,,DEBIT,6.30388E+15,,2020-11-01,2024-11-01,MasterCard
32732,14329,,DEBIT,3.48003E+15,,2020-09-29,2024-09-29,Discover
32733,10577,,DEBIT,3.54834E+15,,2022-08-12,2026-08-12,Visa
32734,15788,,DEBIT,9.52562E+15,,2021-12-11,2025-12-11,Visa
32735,,1785,CREDIT,4.88774E+14,7054,2021-05-10,2024-05-10,Reward
32736,7599,,DEBIT,1.1673E+15,,2021-09-03,2025-09-03,MasterCard
32737,4548,,DEBIT,8.69707E+15,,2021-02-28,2025-02-28,American Express
32738,,29382,CREDIT,7.46746E+15,8217,2022-04-14,2025-04-14,Shopping
32739,12255,,DEBIT,9.7163E+15,,2023-05-23,2027-05-23,MasterCard
32740,20350,,DEBIT,2.77994E+15,,2022-10-09,2026-10-09,MasterCard
32741,,69424,CREDIT,6.22088E+15,5381,2020-09-03,2023-09-03,Shopping
32742,,17201,CREDIT,3.38479E+15,5499,2022-04-06,2025-04-06,Travel
32743,,94562,CREDIT,8.67744E+15,5797,2021-11-26,2024-11-26,Shopping
32744,27207,,DEBIT,8.89704E+15,,2020-09-09,2024-09-09,UnionPay
32745,32190,,DEBIT,9.60895E+15,,2022-04-25,2026-04-25,American Express
32746,,81742,CREDIT,2.22393E+14,7828,2020-11-20,2023-11-20,Travel
32747,,77004,CREDIT,2.16304E+14,3909,2020-09-25,2023-09-25,Business
32748,28814,,DEBIT,3.23997E+15,,2022-06-20,2026-06-20,Discover
32749,,83787,CREDIT,5.16382E+14,4122,2020-10-15,2023-10-15,Shopping
32750,,29696,CREDIT,4.08569E+15,7675,2021-09-10,2024-09-10,Business
32751,9394,,DEBIT,8.38743E+15,,2023-04-14,2027-04-14,MasterCard
32752,1352,,DEBIT,4.9105E+15,,2021-04-15,2025-04-15,Visa
32753,17411,,DEBIT,3.81144E+15,,2020-08-12,2024-08-12,UnionPay
32754,25817,,DEBIT,4.30157E+15,,2020-08-06,2024-08-06,Visa
32755,,16138,CREDIT,7.9746E+15,3785,2021-04-04,2024-04-04,Reward
32756,2204,,DEBIT,2.11056E+15,,2020-08-31,2024-08-31,UnionPay
32757,2634,,DEBIT,5.57777E+15,,2020-11-20,2024-11-20,American Express
32758,6525,,DEBIT,4.72839E+15,,2021-07-08,2025-07-08,Visa
32759,2482,,DEBIT,4.49981E+15,,2021-03-21,2025-03-21,Visa
