card_id,account_id,customer_id,card_type,card_number,card_limit,issued_date,valid_date,card_sub_type
28622,3355,,DEBIT,4146454276988499,,2023-05-27 11:18:03,2027-05-27 11:18:03,Visa
28623,,28327,CREDIT,807287436470984,6777,2023-05-31 11:35:43,2026-05-31 11:35:43,Reward
28624,,15951,CREDIT,4093029927689047,8347,2021-01-19 08:48:26,2024-01-19 08:48:26,Travel
28625,,75,CREDIT,9312170853582292,2254,2021-11-10 03:43:47,2024-11-10 03:43:47,Travel
28626,,4024,CREDIT,4622845240117172,7951,2023-02-06 16:19:44,2026-02-06 16:19:44,Business
28627,,1154,CREDIT,6607752065277752,3730,2023-04-07 16:04:42,2026-04-07 16:04:42,Business
28628,,12310,CREDIT,6778877626694947,7875,2020-10-10 14:23:08,2023-10-10 14:23:08,Travel
28629,13938,,DEBIT,5291533833583839,,2021-05-02 17:33:59,2025-05-02 17:33:59,Visa
28630,,15041,CREDIT,347769564321149,3040,2021-07-23 23:52:47,2024-07-23 23:52:47,Business
28631,,10123,CREDIT,1552261370606277,7660,2020-09-28 18:03:21,2023-09-28 18:03:21,Shopping
28632,,26693,CREDIT,7872760198535336,8739,2022-06-02 06:11:59,2025-06-02 06:11:59,Business
28633,,3054,CREDIT,4258188304869440,9608,2020-12-09 02:40:06,2023-12-09 02:40:06,Travel
28634,,4691,CREDIT,8649151847216594,9330,2022-05-15 08:16:07,2025-05-15 08:16:07,Shopping
28635,,24852,CREDIT,1000293082918401,3745,2022-11-20 18:00:03,2025-11-20 18:00:03,Reward
28636,37839,,DEBIT,4565405822873005,,2021-05-20 04:09:08,2025-05-20 04:09:08,UnionPay
28637,12050,,DEBIT,4397482762300315,,2022-03-03 23:02:42,2026-03-03 23:02:42,UnionPay
28638,32891,,DEBIT,1622694828511597,,2021-04-30 23:40:16,2025-04-30 23:40:16,UnionPay
28639,,9991,CREDIT,1343429111395379,6381,2022-11-30 14:31:59,2025-11-30 14:31:59,Shopping
28640,,26238,CREDIT,1541636422517760,8347,2020-12-28 22:44:41,2023-12-28 22:44:41,Shopping
28641,,6102,CREDIT,1880699167235779,4313,2021-01-25 15:53:57,2024-01-25 15:53:57,Shopping
28642,37668,,DEBIT,2944250055668746,,2020-11-13 22:45:07,2024-11-13 22:45:07,MasterCard
28643,,14668,CREDIT,4757409952841809,2893,2021-06-30 02:12:19,2024-06-30 02:12:19,Shopping
28644,15731,,DEBIT,3477008998395517,,2022-05-10 19:47:13,2026-05-10 19:47:13,MasterCard
28645,,25387,CREDIT,1070196964153807,2554,2023-04-08 20:48:26,2026-04-08 20:48:26,Reward
28646,792,,DEBIT,306979515814488,,2020-10-18 20:14:57,2024-10-18 20:14:57,Visa
28647,3176,,DEBIT,7105972549714721,,2020-07-09 22:43:03,2024-07-09 22:43:03,UnionPay
28648,8317,,DEBIT,6106944383928957,,2021-10-06 18:58:15,2025-10-06 18:58:15,UnionPay
28649,7531,,DEBIT,9462925987773166,,2021-03-31 08:16:04,2025-03-31 08:16:04,MasterCard
28650,,29085,CREDIT,5369362305037060,3906,2023-02-27 12:48:19,2026-02-27 12:48:19,Shopping
28651,,11151,CREDIT,7273891542952810,5118,2020-07-17 08:43:23,2023-07-17 08:43:23,Reward
28652,,12244,CREDIT,9908366733188959,7411,2021-08-15 05:45:03,2024-08-15 05:45:03,Business
28653,,13290,CREDIT,8620023725063469,6227,2020-09-15 03:05:36,2023-09-15 03:05:36,Shopping
28654,6822,,DEBIT,7556274055254709,,2021-07-12 20:13:01,2025-07-12 20:13:01,American Express
28655,21087,,DEBIT,9757645357418432,,2023-05-23 06:03:16,2027-05-23 06:03:16,Discover
28656,,29302,CREDIT,3391544231725270,7873,2021-05-04 09:24:24,2024-05-04 09:24:24,Reward
28657,3840,,DEBIT,401483642453666,,2021-07-12 04:20:51,2025-07-12 04:20:51,UnionPay
28658,31772,,DEBIT,6334879052260535,,2022-03-29 08:31:19,2026-03-29 08:31:19,American Express
28659,4115,,DEBIT,968535213136718,,2021-02-22 16:09:07,2025-02-22 16:09:07,Visa
28660,,28773,CREDIT,5305611912439590,6785,2020-12-31 20:53:48,2023-12-31 20:53:48,Reward
28661,,22339,CREDIT,42285810684574,9290,2021-02-15 23:01:22,2024-02-15 23:01:22,Business
28662,26557,,DEBIT,7965574033217247,,2022-03-13 02:41:30,2026-03-13 02:41:30,MasterCard
28663,28902,,DEBIT,4628120102285662,,2020-09-01 12:51:50,2024-09-01 12:51:50,MasterCard
28664,,8497,CREDIT,1541165401760140,3985,2020-10-04 00:24:03,2023-10-04 00:24:03,Travel
28665,18707,,DEBIT,9649449445828696,,2022-12-27 03:02:06,2026-12-27 03:02:06,MasterCard
28666,,29495,CREDIT,6656586171044290,8213,2020-12-17 05:35:41,2023-12-17 05:35:41,Shopping
28667,23283,,DEBIT,5328130769728606,,2022-03-16 10:23:28,2026-03-16 10:23:28,American Express
28668,,1332,CREDIT,1220688773989364,7544,2021-06-08 21:26:45,2024-06-08 21:26:45,Business
28669,15299,,DEBIT,2304241180055441,,2021-01-02 20:55:46,2025-01-02 20:55:46,UnionPay
28670,4944,,DEBIT,4203332737829964,,2021-02-13 12:35:12,2025-02-13 12:35:12,UnionPay
28671,10577,,DEBIT,1142836839613291,,2022-12-06 17:56:01,2026-12-06 17:56:01,American Express
28672,19393,,DEBIT,4064810724879350,,2022-08-21 16:29:40,2026-08-21 16:29:40,UnionPay
28673,6221,,DEBIT,3398719626571348,,2022-06-11 16:26:25,2026-06-11 16:26:25,MasterCard
28674,15397,,DEBIT,2067907225546049,,2020-10-23 06:36:23,2024-10-23 06:36:23,Visa
28675,,17205,CREDIT,9352191549931318,3751,2021-08-05 16:33:36,2024-08-05 16:33:36,Business
28676,3075,,DEBIT,3387587193824513,,2021-03-20 01:17:40,2025-03-20 01:17:40,American Express
28677,4469,,DEBIT,8233413387459993,,2022-10-22 07:17:35,2026-10-22 07:17:35,MasterCard
28678,17046,,DEBIT,540570876468602,,2022-06-25 20:08:59,2026-06-25 20:08:59,UnionPay
28679,27567,,DEBIT,5223424115822624,,2022-07-28 23:11:08,2026-07-28 23:11:08,UnionPay
28680,,14712,CREDIT,5710637467670071,6001,2022-03-27 09:11:51,2025-03-27 09:11:51,Reward
28681,5710,,DEBIT,9911269902495832,,2023-04-23 16:13:41,2027-04-23 16:13:41,Visa
28682,,4627,CREDIT,155588932671045,3591,2022-02-01 21:09:21,2025-02-01 21:09:21,Shopping
28683,,13952,CREDIT,3394289856004045,2368,2022-10-29 11:45:32,2025-10-29 11:45:32,Shopping
28684,,12910,CREDIT,3849195180468910,8136,2021-03-06 01:39:01,2024-03-06 01:39:01,Travel
28685,,9224,CREDIT,6746274370580289,5661,2021-09-25 20:18:09,2024-09-25 20:18:09,Shopping
28686,,29075,CREDIT,5686834406320063,6899,2021-03-16 00:43:07,2024-03-16 00:43:07,Business
28687,14539,,DEBIT,2411413677410833,,2021-08-26 09:27:19,2025-08-26 09:27:19,Discover
28688,4129,,DEBIT,1725658834407653,,2021-12-28 11:20:16,2025-12-28 11:20:16,MasterCard
28689,,6845,CREDIT,8219062854386275,4221,2023-01-29 22:34:50,2026-01-29 22:34:50,Business
28690,,10563,CREDIT,5998365155411638,9746,2022-07-11 05:45:12,2025-07-11 05:45:12,Travel
28691,2762,,DEBIT,5906423116302629,,2021-08-18 17:20:39,2025-08-18 17:20:39,Discover
28692,,29589,CREDIT,6434114579102023,7263,2020-08-08 04:22:56,2023-08-08 04:22:56,Reward
28693,,7517,CREDIT,9874928740969475,7957,2021-06-01 23:59:29,2024-06-01 23:59:29,Business
28694,,17377,CREDIT,704140101137174,6460,2022-10-27 17:58:19,2025-10-27 17:58:19,Travel
28695,,6630,CREDIT,1723528416546300,3564,2021-09-27 02:43:35,2024-09-27 02:43:35,Reward
28696,26238,,DEBIT,3673989374054398,,2023-01-08 12:44:21,2027-01-08 12:44:21,UnionPay
28697,,3959,CREDIT,1075496545057436,8951,2021-06-27 19:53:32,2024-06-27 19:53:32,Travel
28698,27019,,DEBIT,8346301119192519,,2021-01-25 11:41:41,2025-01-25 11:41:41,American Express
28699,,16,CREDIT,7732965793957948,9474,2022-12-22 00:00:38,2025-12-22 00:00:38,Reward
28700,20733,,DEBIT,166173685877070,,2023-03-11 16:09:50,2027-03-11 16:09:50,Discover
28701,,14261,CREDIT,8089335897513661,5913,2023-01-30 01:24:57,2026-01-30 01:24:57,Shopping
28702,20530,,DEBIT,7986443716531949,,2021-01-17 17:56:09,2025-01-17 17:56:09,Discover
28703,,1882,CREDIT,2234042638650075,2281,2023-01-13 07:29:32,2026-01-13 07:29:32,Shopping
28704,15041,,DEBIT,7209446783651141,,2020-09-27 03:45:14,2024-09-27 03:45:14,American Express
28705,21409,,DEBIT,895319390008671,,2020-07-20 03:27:53,2024-07-20 03:27:53,Discover
28706,,9300,CREDIT,524429804696838,3028,2022-06-17 08:04:58,2025-06-17 08:04:58,Shopping
28707,21524,,DEBIT,1153860792541974,,2020-08-09 21:08:44,2024-08-09 21:08:44,American Express
28708,11680,,DEBIT,7788981016666487,,2023-04-16 01:49:42,2027-04-16 01:49:42,Visa
28709,,17130,CREDIT,3827906668513352,5524,2020-08-23 10:23:45,2023-08-23 10:23:45,Travel
28710,,20423,CREDIT,814983833749805,2117,2023-04-23 17:59:55,2026-04-23 17:59:55,Business
28711,24943,,DEBIT,1597094375903838,,2020-09-02 17:44:44,2024-09-02 17:44:44,MasterCard
28712,,6266,CREDIT,6648242279872873,6619,2020-12-08 18:50:43,2023-12-08 18:50:43,Travel
28713,,8682,CREDIT,3438516933419062,7339,2023-01-21 16:35:54,2026-01-21 16:35:54,Travel
28714,32284,,DEBIT,3823187359285381,,2022-12-23 02:09:47,2026-12-23 02:09:47,American Express
28715,,22012,CREDIT,7223923031836377,5199,2023-02-13 10:49:51,2026-02-13 10:49:51,Travel
28716,20579,,DEBIT,5570583470140660,,2022-04-06 21:09:23,2026-04-06 21:09:23,American Express
28717,9788,,DEBIT,1793592035058128,,2022-12-03 14:28:38,2026-12-03 14:28:38,Visa
28718,,8330,CREDIT,1852507092336267,4261,2020-07-24 17:13:25,2023-07-24 17:13:25,Reward
28719,,2002,CREDIT,2498381429811635,6850,2022-05-22 23:55:28,2025-05-22 23:55:28,Travel
28720,9665,,DEBIT,6931752141420629,,2021-07-19 17:40:27,2025-07-19 17:40:27,Discover
28721,,20845,CREDIT,9925763568529218,7278,2021-10-31 10:38:46,2024-10-31 10:38:46,Business
28722,35661,,DEBIT,9163343824784060,,2020-10-14 00:51:19,2024-10-14 00:51:19,MasterCard
28723,,24118,CREDIT,7502017622043601,3265,2021-09-26 12:51:20,2024-09-26 12:51:20,Business
28724,,26691,CREDIT,9140508668778959,4280,2023-03-15 18:49:59,2026-03-15 18:49:59,Business
28725,,14170,CREDIT,9176016121032044,5321,2020-10-05 20:54:32,2023-10-05 20:54:32,Shopping
28726,28890,,DEBIT,9154150498947704,,2020-08-17 20:24:19,2024-08-17 20:24:19,Visa
28727,,15468,CREDIT,2126916858756658,3828,2022-06-05 04:26:23,2025-06-05 04:26:23,Reward
28728,24336,,DEBIT,8940245474816244,,2022-04-10 17:57:47,2026-04-10 17:57:47,Discover
28729,29387,,DEBIT,6462966859716878,,2022-12-19 15:59:21,2026-12-19 15:59:21,American Express
28730,,16817,CREDIT,6720311777331949,2668,2020-11-15 10:02:25,2023-11-15 10:02:25,Reward
28731,,29548,CREDIT,9993304491599979,4171,2022-03-05 11:32:59,2025-03-05 11:32:59,Reward
28732,33252,,DEBIT,5578392061738357,,2022-07-17 05:56:16,2026-07-17 05:56:16,Visa
28733,,341,CREDIT,2771602934827069,2486,2023-01-18 07:38:40,2026-01-18 07:38:40,Reward
28734,,8133,CREDIT,3494769294514557,9690,2020-10-07 08:25:05,2023-10-07 08:25:05,Reward
28735,38981,,DEBIT,2327015215342921,,2020-10-31 21:43:12,2024-10-31 21:43:12,Visa
28736,22717,,DEBIT,5888858535018457,,2023-01-07 22:03:22,2027-01-07 22:03:22,Visa
28737,38130,,DEBIT,7807380558375085,,2022-12-09 19:15:14,2026-12-09 19:15:14,Visa
28738,9525,,DEBIT,7244014213980293,,2021-03-14 19:14:57,2025-03-14 19:14:57,Discover
28739,11837,,DEBIT,6003136260924192,,2020-07-11 11:45:27,2024-07-11 11:45:27,Discover
28740,,13103,CREDIT,8682785004725071,3721,2022-09-24 11:30:48,2025-09-24 11:30:48,Business
28741,,7361,CREDIT,2457529296216559,2372,2020-08-21 04:13:20,2023-08-21 04:13:20,Business
28742,,22865,CREDIT,63668299138595,5779,2023-03-07 19:54:28,2026-03-07 19:54:28,Travel
28743,,29025,CREDIT,899291474359917,2674,2022-09-01 23:35:49,2025-09-01 23:35:49,Business
28744,,10635,CREDIT,4989655560364206,2736,2021-10-18 14:12:31,2024-10-18 14:12:31,Reward
28745,,22610,CREDIT,208059839950557,7402,2022-07-02 07:24:26,2025-07-02 07:24:26,Business
28746,,25609,CREDIT,1434028931137948,5637,2023-01-20 23:03:33,2026-01-20 23:03:33,Reward
28747,,5451,CREDIT,6440945015711805,8938,2022-12-20 00:00:30,2025-12-20 00:00:30,Reward
28748,,25877,CREDIT,3527061445393408,9925,2022-12-19 18:11:25,2025-12-19 18:11:25,Business
28749,25975,,DEBIT,8225136802961768,,2022-06-28 11:53:12,2026-06-28 11:53:12,UnionPay
28750,38529,,DEBIT,5632634861234669,,2022-05-13 09:34:05,2026-05-13 09:34:05,American Express
28751,35580,,DEBIT,1548264226052628,,2023-02-03 09:11:37,2027-02-03 09:11:37,Visa
28752,33100,,DEBIT,6132682064069273,,2021-09-30 22:12:21,2025-09-30 22:12:21,Visa
28753,19938,,DEBIT,1882266210762045,,2022-02-13 10:52:22,2026-02-13 10:52:22,American Express
28754,16244,,DEBIT,9856544277317867,,2023-03-08 20:00:59,2027-03-08 20:00:59,MasterCard
28755,7563,,DEBIT,9550126651696567,,2022-10-04 16:03:31,2026-10-04 16:03:31,Visa
28756,,16317,CREDIT,8111752172528890,6661,2020-08-16 14:47:11,2023-08-16 14:47:11,Shopping
28757,17236,,DEBIT,7125889182013928,,2022-03-20 04:40:40,2026-03-20 04:40:40,MasterCard
28758,14675,,DEBIT,6897204459056261,,2023-02-21 10:23:57,2027-02-21 10:23:57,Discover
28759,16993,,DEBIT,4678892683767653,,2022-09-15 04:59:26,2026-09-15 04:59:26,Discover
28760,11595,,DEBIT,511938465865878,,2022-04-04 16:04:16,2026-04-04 16:04:16,Discover
28761,12222,,DEBIT,8335857365059663,,2022-02-08 21:45:45,2026-02-08 21:45:45,American Express
28762,35156,,DEBIT,148826511888498,,2021-05-22 18:28:02,2025-05-22 18:28:02,MasterCard
28763,22641,,DEBIT,2243178409653953,,2022-07-05 17:18:58,2026-07-05 17:18:58,UnionPay
28764,13615,,DEBIT,6261872357783817,,2023-03-10 18:45:04,2027-03-10 18:45:04,Discover
28765,,19416,CREDIT,9266567435482324,8708,2023-05-25 07:47:14,2026-05-25 07:47:14,Shopping
28766,22324,,DEBIT,5908709282107238,,2021-10-11 10:28:49,2025-10-11 10:28:49,American Express
28767,30774,,DEBIT,6708225211561343,,2023-05-24 07:56:50,2027-05-24 07:56:50,American Express
28768,,1797,CREDIT,4092106613870729,3035,2023-03-03 09:28:51,2026-03-03 09:28:51,Reward
28769,9130,,DEBIT,7439618045952965,,2021-07-12 18:11:50,2025-07-12 18:11:50,Discover
28770,11441,,DEBIT,1723918135792220,,2020-10-29 18:47:07,2024-10-29 18:47:07,Discover
28771,16098,,DEBIT,7420566747683743,,2021-02-07 20:45:26,2025-02-07 20:45:26,American Express
28772,,11001,CREDIT,4634251162923904,4347,2022-01-11 01:48:56,2025-01-11 01:48:56,Business
28773,,18968,CREDIT,5113497942735054,9390,2021-10-10 03:24:34,2024-10-10 03:24:34,Travel
28774,20344,,DEBIT,2963906929286777,,2023-04-12 03:39:00,2027-04-12 03:39:00,Discover
28775,13254,,DEBIT,6383254794631623,,2023-03-17 09:42:52,2027-03-17 09:42:52,UnionPay
28776,,18832,CREDIT,1028609388232181,6478,2021-04-04 09:35:35,2024-04-04 09:35:35,Reward
28777,30868,,DEBIT,2555543038141581,,2022-08-12 14:46:53,2026-08-12 14:46:53,Visa
28778,26722,,DEBIT,5974997085841511,,2023-04-24 21:53:58,2027-04-24 21:53:58,MasterCard
28779,29529,,DEBIT,3416468147653771,,2022-12-07 22:25:05,2026-12-07 22:25:05,UnionPay
28780,33900,,DEBIT,5616224840431241,,2021-04-18 10:22:29,2025-04-18 10:22:29,Discover
28781,11116,,DEBIT,2353267397106405,,2021-08-10 23:03:20,2025-08-10 23:03:20,American Express
28782,17104,,DEBIT,9581714248676215,,2023-02-11 20:06:05,2027-02-11 20:06:05,Discover
28783,,13851,CREDIT,8843144311842414,9671,2021-09-19 19:19:14,2024-09-19 19:19:14,Travel
28784,20578,,DEBIT,4922235781837812,,2021-12-20 07:41:02,2025-12-20 07:41:02,American Express
28785,,16376,CREDIT,7158559830623798,3158,2021-04-14 10:00:52,2024-04-14 10:00:52,Business
28786,22212,,DEBIT,6195920999469921,,2021-09-04 11:47:32,2025-09-04 11:47:32,Visa
28787,1398,,DEBIT,8737363210127207,,2020-10-12 12:38:31,2024-10-12 12:38:31,MasterCard
28788,,2937,CREDIT,5158896117951878,5335,2021-03-04 02:48:26,2024-03-04 02:48:26,Shopping
28789,,5118,CREDIT,7468134161593802,3394,2020-11-20 23:36:38,2023-11-20 23:36:38,Shopping
28790,,1616,CREDIT,5665997752824180,5919,2022-06-14 19:51:16,2025-06-14 19:51:16,Reward
28791,7891,,DEBIT,549310396865708,,2020-07-30 06:49:18,2024-07-30 06:49:18,MasterCard
28792,4419,,DEBIT,3205770782280766,,2023-03-31 11:26:01,2027-03-31 11:26:01,Visa
28793,14857,,DEBIT,8973070408850313,,2021-10-02 13:18:28,2025-10-02 13:18:28,MasterCard
28794,19957,,DEBIT,5965036123018342,,2022-03-01 19:21:37,2026-03-01 19:21:37,MasterCard
28795,,29018,CREDIT,3320548282212050,7649,2022-08-29 13:03:24,2025-08-29 13:03:24,Reward
28796,,7393,CREDIT,2799024178613807,4558,2021-02-01 22:29:01,2024-02-01 22:29:01,Business
28797,,11246,CREDIT,774776600413095,9927,2020-07-13 17:11:41,2023-07-13 17:11:41,Shopping
28798,,29661,CREDIT,2307411845980645,5262,2022-04-23 09:11:27,2025-04-23 09:11:27,Shopping
28799,,12191,CREDIT,6918047100577725,2226,2023-03-12 22:42:15,2026-03-12 22:42:15,Shopping
28800,2526,,DEBIT,936787891647928,,2023-05-06 05:53:40,2027-05-06 05:53:40,American Express
28801,,18864,CREDIT,6747424319103784,5038,2022-03-02 10:17:37,2025-03-02 10:17:37,Shopping
28802,25904,,DEBIT,3949393422827526,,2021-01-18 05:25:37,2025-01-18 05:25:37,MasterCard
28803,279,,DEBIT,4857885062863182,,2023-06-13 17:10:25,2027-06-13 17:10:25,Discover
28804,,7847,CREDIT,2663071887557518,2113,2022-08-15 06:40:25,2025-08-15 06:40:25,Reward
28805,8312,,DEBIT,898813561509741,,2021-10-02 06:48:34,2025-10-02 06:48:34,MasterCard
28806,13762,,DEBIT,6339263502037598,,2020-12-13 20:52:17,2024-12-13 20:52:17,MasterCard
28807,,25175,CREDIT,8362925852655533,5959,2020-10-29 04:44:10,2023-10-29 04:44:10,Reward
28808,,15294,CREDIT,8502387360391324,4959,2021-01-29 20:17:20,2024-01-29 20:17:20,Reward
28809,,4621,CREDIT,6353078594930046,6879,2020-09-01 22:06:16,2023-09-01 22:06:16,Travel
28810,29656,,DEBIT,1605879473437076,,2021-11-06 11:51:06,2025-11-06 11:51:06,Discover
28811,,6267,CREDIT,2077239362871903,4735,2021-08-23 04:01:14,2024-08-23 04:01:14,Shopping
28812,,10253,CREDIT,3640407644007594,3293,2023-06-08 19:14:33,2026-06-08 19:14:33,Business
28813,4655,,DEBIT,8189919544704671,,2022-09-05 18:16:58,2026-09-05 18:16:58,UnionPay
28814,13359,,DEBIT,9823422118667855,,2023-01-07 14:14:17,2027-01-07 14:14:17,American Express
28815,3062,,DEBIT,738165948257061,,2020-11-07 12:07:36,2024-11-07 12:07:36,Visa
28816,,10954,CREDIT,3662198159559899,3679,2022-10-29 09:30:42,2025-10-29 09:30:42,Travel
28817,20838,,DEBIT,26362479151240,,2020-07-20 09:41:15,2024-07-20 09:41:15,UnionPay
28818,,27294,CREDIT,7687430972517320,2903,2020-08-21 13:10:46,2023-08-21 13:10:46,Business
28819,,28082,CREDIT,2281734836027190,5215,2023-04-03 05:02:38,2026-04-03 05:02:38,Travel
28820,23538,,DEBIT,8979648862019904,,2020-09-27 15:54:13,2024-09-27 15:54:13,Visa
28821,,24232,CREDIT,2407487089949924,7519,2021-09-09 13:14:03,2024-09-09 13:14:03,Reward
28822,20714,,DEBIT,8079542457478588,,2022-12-24 14:30:07,2026-12-24 14:30:07,Visa
28823,32030,,DEBIT,3196709016452808,,2021-07-30 12:05:10,2025-07-30 12:05:10,UnionPay
28824,,28386,CREDIT,1228367721406,6953,2021-04-01 09:00:20,2024-04-01 09:00:20,Travel
28825,38867,,DEBIT,4448358382034110,,2020-07-28 23:16:57,2024-07-28 23:16:57,UnionPay
28826,,24318,CREDIT,7651571832503826,3968,2020-12-07 01:52:40,2023-12-07 01:52:40,Travel
28827,,25478,CREDIT,2347863045250732,4032,2023-06-15 23:48:22,2026-06-15 23:48:22,Shopping
28828,,2972,CREDIT,1705384087392602,9741,2020-11-11 22:50:08,2023-11-11 22:50:08,Shopping
28829,34797,,DEBIT,234967778004286,,2022-04-08 15:32:34,2026-04-08 15:32:34,MasterCard
28830,7831,,DEBIT,5298662869548681,,2020-10-28 02:43:44,2024-10-28 02:43:44,Visa
28831,19162,,DEBIT,9575749111329223,,2023-01-25 11:19:13,2027-01-25 11:19:13,Visa
28832,,24568,CREDIT,987691552774041,6494,2022-09-09 05:09:43,2025-09-09 05:09:43,Business
28833,,2143,CREDIT,81703928280839,9923,2021-12-19 00:07:20,2024-12-19 00:07:20,Shopping
28834,14480,,DEBIT,3641831631660325,,2023-04-18 05:54:51,2027-04-18 05:54:51,UnionPay
28835,,14193,CREDIT,5098253464559868,7283,2022-04-29 20:18:43,2025-04-29 20:18:43,Business
28836,,2677,CREDIT,1759991599895510,5751,2021-09-13 18:07:55,2024-09-13 18:07:55,Shopping
28837,,9144,CREDIT,4084819867484424,5884,2022-05-04 01:40:06,2025-05-04 01:40:06,Shopping
28838,11117,,DEBIT,1048378876267172,,2023-04-12 06:38:01,2027-04-12 06:38:01,Discover
28839,,21726,CREDIT,2424553338983509,4845,2022-05-23 19:48:30,2025-05-23 19:48:30,Travel
28840,,27413,CREDIT,5509159112911370,2813,2022-03-23 17:38:26,2025-03-23 17:38:26,Reward
28841,8573,,DEBIT,9277248326914706,,2020-07-06 18:00:14,2024-07-06 18:00:14,Visa
28842,10291,,DEBIT,2429040201119339,,2023-01-28 14:27:53,2027-01-28 14:27:53,Discover
28843,,7777,CREDIT,7196560799274585,8445,2022-08-24 04:55:13,2025-08-24 04:55:13,Business
28844,,24967,CREDIT,3664353596818020,6680,2021-10-07 00:11:59,2024-10-07 00:11:59,Shopping
28845,,4718,CREDIT,1234072757141426,6100,2021-05-22 19:42:38,2024-05-22 19:42:38,Business
28846,38594,,DEBIT,8273194576680978,,2021-01-19 04:02:44,2025-01-19 04:02:44,American Express
28847,37220,,DEBIT,5995443814502121,,2020-09-21 10:31:09,2024-09-21 10:31:09,UnionPay
28848,,8711,CREDIT,5778282735371982,8934,2023-04-09 08:00:49,2026-04-09 08:00:49,Reward
28849,19638,,DEBIT,8188956262875630,,2023-05-09 09:07:15,2027-05-09 09:07:15,MasterCard
28850,33713,,DEBIT,4432469411845002,,2023-02-10 23:09:41,2027-02-10 23:09:41,MasterCard
28851,4080,,DEBIT,3994785110378535,,2023-02-17 10:27:09,2027-02-17 10:27:09,American Express
28852,13266,,DEBIT,7230886450405372,,2022-07-21 01:15:46,2026-07-21 01:15:46,MasterCard
28853,14003,,DEBIT,9867664349959203,,2022-12-16 06:10:03,2026-12-16 06:10:03,UnionPay
28854,,8280,CREDIT,5623451083899245,2805,2021-12-15 12:54:31,2024-12-15 12:54:31,Shopping
28855,9058,,DEBIT,5232572031356022,,2023-03-29 16:41:56,2027-03-29 16:41:56,Discover
28856,10368,,DEBIT,3992893393626389,,2021-05-06 20:29:53,2025-05-06 20:29:53,American Express
28857,3028,,DEBIT,4193325494889326,,2023-05-10 09:01:15,2027-05-10 09:01:15,Visa
28858,,15879,CREDIT,979881267411687,5866,2021-12-03 05:06:34,2024-12-03 05:06:34,Business
28859,,25246,CREDIT,7270650210385882,7673,2021-11-15 21:34:40,2024-11-15 21:34:40,Reward
28860,19118,,DEBIT,5951463174832674,,2022-11-22 12:12:29,2026-11-22 12:12:29,UnionPay
28861,,22977,CREDIT,9031002822836263,7452,2020-12-10 18:43:39,2023-12-10 18:43:39,Shopping
28862,38045,,DEBIT,296420183618247,,2021-03-16 17:22:16,2025-03-16 17:22:16,American Express
28863,28052,,DEBIT,3469771103874342,,2020-11-05 11:44:01,2024-11-05 11:44:01,American Express
28864,,26630,CREDIT,4169197822356176,9600,2022-01-11 20:38:54,2025-01-11 20:38:54,Shopping
28865,,5821,CREDIT,3721115457848497,9477,2021-11-04 04:26:11,2024-11-04 04:26:11,Travel
28866,3859,,DEBIT,2952278880107219,,2021-06-23 23:22:54,2025-06-23 23:22:54,UnionPay
28867,15625,,DEBIT,2083615897838085,,2020-11-25 06:53:30,2024-11-25 06:53:30,UnionPay
28868,,10608,CREDIT,1021686713010681,6461,2022-05-12 07:27:22,2025-05-12 07:27:22,Travel
28869,35169,,DEBIT,8055855030673850,,2021-09-27 21:32:03,2025-09-27 21:32:03,UnionPay
28870,,9413,CREDIT,618812115023400,3780,2022-11-13 06:43:09,2025-11-13 06:43:09,Reward
28871,,3536,CREDIT,5799511763146327,2556,2023-01-06 16:37:09,2026-01-06 16:37:09,Shopping
28872,,2406,CREDIT,1324797812886065,6494,2021-04-26 15:48:34,2024-04-26 15:48:34,Travel
28873,,11959,CREDIT,2782641960911916,7038,2023-05-27 04:16:48,2026-05-27 04:16:48,Reward
28874,22034,,DEBIT,2590520808769422,,2022-11-21 14:16:25,2026-11-21 14:16:25,UnionPay
28875,27303,,DEBIT,4093132096179688,,2020-12-13 08:40:14,2024-12-13 08:40:14,American Express
28876,,28745,CREDIT,6443928965653730,3905,2021-12-19 07:52:48,2024-12-19 07:52:48,Business
28877,36205,,DEBIT,453503331806325,,2021-04-18 16:43:44,2025-04-18 16:43:44,Visa
28878,10814,,DEBIT,7768748988132665,,2022-03-14 16:17:50,2026-03-14 16:17:50,Discover
28879,11805,,DEBIT,8215514353026924,,2023-06-11 14:53:19,2027-06-11 14:53:19,Discover
28880,7347,,DEBIT,8715342663403545,,2020-10-23 01:07:14,2024-10-23 01:07:14,MasterCard
28881,13632,,DEBIT,9387135220477310,,2020-11-12 16:55:16,2024-11-12 16:55:16,Discover
28882,,1166,CREDIT,3654661312168845,9602,2021-09-03 17:11:19,2024-09-03 17:11:19,Travel
28883,,19832,CREDIT,3742612912002326,3246,2020-11-22 02:35:57,2023-11-22 02:35:57,Business
28884,,18239,CREDIT,6102360165431058,4409,2022-01-19 00:11:12,2025-01-19 00:11:12,Shopping
28885,35953,,DEBIT,5527621085828773,,2022-03-21 00:20:59,2026-03-21 00:20:59,UnionPay
28886,8622,,DEBIT,6671677806420927,,2023-04-12 21:14:15,2027-04-12 21:14:15,MasterCard
28887,,25034,CREDIT,270111248971500,8209,2022-01-20 00:41:20,2025-01-20 00:41:20,Shopping
28888,,11285,CREDIT,7270231490726779,5461,2022-08-14 16:39:08,2025-08-14 16:39:08,Shopping
